entity_id,source_system,depends_on,downstream,dependency_type
PIP0871,Azure Data Factory,POD0804,PIP0871,Processes
PIP0872,Azure Data Factory,DAG0354,PIP0872,Triggers Pipeline
PIP0873,Azure Data Factory,PIP0351,PIP0873,Processes
PIP0874,Azure Data Factory,BRO0183,PIP0874,Publishes Event
PIP0875,Azure Data Factory,PIP0501,PIP0875,Depends On
PIP0876,Azure Data Factory,PIP0573,PIP0876,Depends On
PIP0877,Azure Data Factory,PIP0871,PIP0877,Publishes Event
PIP0878,Azure Data Factory,DAG0443,PIP0878,Reads From
PIP0879,Azure Data Factory,DAG0794,PIP0879,Consumes Data
PIP0880,Azure Data Factory,POD0477,PIP0880,Reads From
PIP0881,Azure Data Factory,PIP0731,PIP0881,Monitors
PIP0882,Azure Data Factory,DAG0001,PIP0882,Depends On
PIP0883,Azure Data Factory,PIP0617,PIP0883,Consumes Data
PIP0884,Azure Data Factory,PIP0295,PIP0884,Triggers Pipeline
PIP0885,Azure Data Factory,BRO0497,PIP0885,Monitors
PIP0886,Azure Data Factory,POD0783,PIP0886,Writes To
PIP0887,Azure Data Factory,BRO0346,PIP0887,Consumes Data
PIP0888,Azure Data Factory,POD0865,PIP0888,Publishes Event
PIP0889,Azure Data Factory,PIP0080,PIP0889,Triggers Pipeline
PIP0890,Azure Data Factory,POD0293,PIP0890,Triggers Pipeline
PIP0891,Azure Data Factory,DAG0793,PIP0891,Depends On
PIP0892,Azure Data Factory,BRO0481,PIP0892,Reads From
PIP0893,Azure Data Factory,BRO0754,PIP0893,Processes
PIP0894,Azure Data Factory,BRO0790,PIP0894,Triggers Pipeline
PIP0895,Azure Data Factory,PIP0663,PIP0895,Publishes Event
PIP0896,Azure Data Factory,BRO0202,PIP0896,Processes
PIP0897,Azure Data Factory,DAG0909,PIP0897,Triggers Pipeline
PIP0898,Azure Data Factory,BRO0212,PIP0898,Monitors
PIP0899,Azure Data Factory,BRO0650,PIP0899,Consumes Data
PIP0900,Azure Data Factory,POD0898,PIP0900,Consumes Data
PIP0901,Azure Data Factory,PIP0328,PIP0901,Depends On
PIP0902,Azure Data Factory,POD0491,PIP0902,Triggers Pipeline
PIP0903,Azure Data Factory,DAG0132,PIP0903,Consumes Data
PIP0904,Azure Data Factory,DAG0389,PIP0904,Triggers Pipeline
PIP0905,Azure Data Factory,DAG0948,PIP0905,Depends On
PIP0906,Azure Data Factory,BRO0545,PIP0906,Triggers Pipeline
PIP0907,Azure Data Factory,DAG0951,PIP0907,Writes To
PIP0908,Azure Data Factory,POD0813,PIP0908,Writes To
PIP0909,Azure Data Factory,POD0652,PIP0909,Writes To
PIP0910,Azure Data Factory,PIP0426,PIP0910,Monitors
PIP0911,Azure Data Factory,POD0695,PIP0911,Processes
PIP0912,Azure Data Factory,DAG0201,PIP0912,Consumes Data
PIP0913,Azure Data Factory,PIP0020,PIP0913,Publishes Event
PIP0914,Azure Data Factory,BRO0767,PIP0914,Publishes Event
PIP0915,Azure Data Factory,DAG0030,PIP0915,Reads From
PIP0916,Azure Data Factory,PIP0307,PIP0916,Monitors
PIP0917,Azure Data Factory,PIP0343,PIP0917,Monitors
PIP0918,Azure Data Factory,BRO0444,PIP0918,Processes
PIP0919,Azure Data Factory,BRO0308,PIP0919,Triggers Pipeline
PIP0920,Azure Data Factory,BRO0161,PIP0920,Writes To
PIP0921,Azure Data Factory,DAG0526,PIP0921,Depends On
PIP0922,Azure Data Factory,BRO0091,PIP0922,Publishes Event
PIP0923,Azure Data Factory,POD0292,PIP0923,Reads From
PIP0924,Azure Data Factory,POD0776,PIP0924,Processes
PIP0925,Azure Data Factory,POD0685,PIP0925,Consumes Data
PIP0926,Azure Data Factory,BRO0808,PIP0926,Publishes Event
PIP0927,Azure Data Factory,BRO0300,PIP0927,Reads From
PIP0928,Azure Data Factory,PIP0500,PIP0928,Monitors
PIP0929,Azure Data Factory,DAG0391,PIP0929,Publishes Event
PIP0930,Azure Data Factory,DAG0654,PIP0930,Monitors
PIP0931,Azure Data Factory,POD0365,PIP0931,Publishes Event
PIP0932,Azure Data Factory,POD0842,PIP0932,Consumes Data
PIP0933,Azure Data Factory,BRO0445,PIP0933,Monitors
PIP0934,Azure Data Factory,POD0114,PIP0934,Depends On
PIP0935,Azure Data Factory,POD0568,PIP0935,Writes To
PIP0936,Azure Data Factory,BRO0807,PIP0936,Triggers Pipeline
PIP0937,Azure Data Factory,POD0070,PIP0937,Consumes Data
PIP0938,Azure Data Factory,PIP0688,PIP0938,Reads From
PIP0939,Azure Data Factory,DAG0153,PIP0939,Monitors
PIP0940,Azure Data Factory,PIP0607,PIP0940,Monitors
PIP0941,Azure Data Factory,DAG0731,PIP0941,Processes
PIP0942,Azure Data Factory,DAG0342,PIP0942,Processes
PIP0943,Azure Data Factory,PIP0485,PIP0943,Publishes Event
PIP0944,Azure Data Factory,PIP0796,PIP0944,Triggers Pipeline
PIP0945,Azure Data Factory,PIP0438,PIP0945,Triggers Pipeline
PIP0946,Azure Data Factory,POD0606,PIP0946,Triggers Pipeline
PIP0947,Azure Data Factory,BRO0873,PIP0947,Triggers Pipeline
PIP0948,Azure Data Factory,BRO0706,PIP0948,Writes To
PIP0949,Azure Data Factory,PIP0163,PIP0949,Writes To
PIP0950,Azure Data Factory,DAG0132,PIP0950,Publishes Event
PIP0951,Azure Data Factory,DAG0827,PIP0951,Consumes Data
PIP0952,Azure Data Factory,PIP0154,PIP0952,Processes
PIP0953,Azure Data Factory,DAG0893,PIP0953,Consumes Data
PIP0954,Azure Data Factory,PIP0649,PIP0954,Writes To
PIP0955,Azure Data Factory,POD0337,PIP0955,Processes
PIP0956,Azure Data Factory,DAG0879,PIP0956,Triggers Pipeline
PIP0957,Azure Data Factory,PIP0204,PIP0957,Publishes Event
PIP0958,Azure Data Factory,BRO0093,PIP0958,Triggers Pipeline
PIP0959,Azure Data Factory,PIP0006,PIP0959,Reads From
PIP0960,Azure Data Factory,DAG0522,PIP0960,Triggers Pipeline
PIP0961,Azure Data Factory,PIP0593,PIP0961,Writes To
PIP0962,Azure Data Factory,PIP0437,PIP0962,Consumes Data
PIP0963,Azure Data Factory,PIP0359,PIP0963,Triggers Pipeline
PIP0964,Azure Data Factory,DAG0266,PIP0964,Reads From
PIP0965,Azure Data Factory,PIP0170,PIP0965,Reads From
PIP0966,Azure Data Factory,BRO0736,PIP0966,Consumes Data
PIP0967,Azure Data Factory,DAG0379,PIP0967,Consumes Data
PIP0968,Azure Data Factory,PIP0085,PIP0968,Publishes Event
PIP0969,Azure Data Factory,PIP0118,PIP0969,Depends On
PIP0970,Azure Data Factory,PIP0296,PIP0970,Publishes Event
PIP0971,Azure Data Factory,POD0158,PIP0971,Triggers Pipeline
PIP0972,Azure Data Factory,POD0696,PIP0972,Triggers Pipeline
PIP0973,Azure Data Factory,DAG0654,PIP0973,Publishes Event
PIP0974,Azure Data Factory,PIP0666,PIP0974,Triggers Pipeline
PIP0975,Azure Data Factory,PIP0390,PIP0975,Depends On
PIP0976,Azure Data Factory,BRO0015,PIP0976,Processes
PIP0977,Azure Data Factory,BRO0262,PIP0977,Triggers Pipeline
PIP0978,Azure Data Factory,DAG0603,PIP0978,Depends On
PIP0979,Azure Data Factory,POD0737,PIP0979,Consumes Data
PIP0980,Azure Data Factory,PIP0835,PIP0980,Triggers Pipeline
PIP0981,Azure Data Factory,POD0484,PIP0981,Writes To
PIP0982,Azure Data Factory,POD0073,PIP0982,Consumes Data
PIP0983,Azure Data Factory,BRO0859,PIP0983,Publishes Event
PIP0984,Azure Data Factory,BRO0925,PIP0984,Monitors
PIP0985,Azure Data Factory,POD0544,PIP0985,Consumes Data
PIP0986,Azure Data Factory,DAG0367,PIP0986,Monitors
PIP0987,Azure Data Factory,PIP0639,PIP0987,Processes
PIP0988,Azure Data Factory,PIP0094,PIP0988,Processes
PIP0989,Azure Data Factory,POD0361,PIP0989,Processes
PIP0990,Azure Data Factory,PIP0894,PIP0990,Processes
PIP0991,Azure Data Factory,PIP0057,PIP0991,Writes To
PIP0992,Azure Data Factory,DAG0572,PIP0992,Publishes Event
PIP0993,Azure Data Factory,BRO0520,PIP0993,Publishes Event
PIP0994,Azure Data Factory,BRO0132,PIP0994,Triggers Pipeline
PIP0995,Azure Data Factory,POD0922,PIP0995,Triggers Pipeline
PIP0996,Azure Data Factory,PIP0095,PIP0996,Processes
PIP0997,Azure Data Factory,PIP0638,PIP0997,Monitors
PIP0998,Azure Data Factory,POD0786,PIP0998,Writes To
PIP0999,Azure Data Factory,DAG0280,PIP0999,Depends On
PIP1000,Azure Data Factory,BRO0874,PIP1000,Consumes Data
JOB0001,SAP ERP,POD0807,JOB0001,Processes
JOB0002,SAP ERP,PIP0506,JOB0002,Processes
JOB0003,SAP ERP,POD0781,JOB0003,Publishes Event
JOB0004,SAP ERP,BRO0228,JOB0004,Processes
JOB0005,SAP ERP,DAG0249,JOB0005,Processes
JOB0006,SAP ERP,BRO0730,JOB0006,Triggers Pipeline
JOB0007,SAP ERP,POD0474,JOB0007,Triggers Pipeline
JOB0008,SAP ERP,DAG0737,JOB0008,Depends On
JOB0009,SAP ERP,PIP0417,JOB0009,Triggers Pipeline
JOB0010,SAP ERP,BRO0539,JOB0010,Reads From
JOB0011,SAP ERP,POD0178,JOB0011,Writes To
JOB0012,SAP ERP,BRO0835,JOB0012,Monitors
JOB0013,SAP ERP,PIP0204,JOB0013,Triggers Pipeline
JOB0014,SAP ERP,DAG0383,JOB0014,Reads From
JOB0015,SAP ERP,DAG0306,JOB0015,Publishes Event
JOB0016,SAP ERP,PIP0327,JOB0016,Writes To
JOB0017,SAP ERP,PIP0307,JOB0017,Publishes Event
JOB0018,SAP ERP,POD0758,JOB0018,Writes To
JOB0019,SAP ERP,BRO0862,JOB0019,Depends On
JOB0020,SAP ERP,POD0128,JOB0020,Processes
JOB0021,SAP ERP,PIP0255,JOB0021,Depends On
JOB0022,SAP ERP,PIP0857,JOB0022,Triggers Pipeline
JOB0023,SAP ERP,PIP0270,JOB0023,Writes To
JOB0024,SAP ERP,BRO0746,JOB0024,Monitors
JOB0025,SAP ERP,PIP0732,JOB0025,Depends On
JOB0026,SAP ERP,PIP0897,JOB0026,Depends On
JOB0027,SAP ERP,POD0177,JOB0027,Triggers Pipeline
JOB0028,SAP ERP,DAG0449,JOB0028,Monitors
JOB0029,SAP ERP,POD0921,JOB0029,Writes To
JOB0030,SAP ERP,PIP0440,JOB0030,Triggers Pipeline
JOB0031,SAP ERP,PIP0394,JOB0031,Depends On
JOB0032,SAP ERP,BRO0972,JOB0032,Reads From
JOB0033,SAP ERP,PIP0268,JOB0033,Reads From
JOB0034,SAP ERP,DAG0354,JOB0034,Depends On
JOB0035,SAP ERP,DAG0209,JOB0035,Processes
JOB0036,SAP ERP,DAG0864,JOB0036,Reads From
JOB0037,SAP ERP,POD0509,JOB0037,Consumes Data
JOB0038,SAP ERP,BRO0112,JOB0038,Consumes Data
JOB0039,SAP ERP,PIP0372,JOB0039,Depends On
JOB0040,SAP ERP,BRO0076,JOB0040,Depends On
JOB0041,SAP ERP,PIP0975,JOB0041,Consumes Data
JOB0042,SAP ERP,BRO0749,JOB0042,Publishes Event
JOB0043,SAP ERP,PIP0345,JOB0043,Writes To
JOB0044,SAP ERP,DAG0374,JOB0044,Depends On
JOB0045,SAP ERP,BRO0465,JOB0045,Consumes Data
JOB0046,SAP ERP,DAG0982,JOB0046,Monitors
JOB0047,SAP ERP,PIP0352,JOB0047,Publishes Event
JOB0048,SAP ERP,POD0651,JOB0048,Reads From
JOB0049,SAP ERP,PIP0905,JOB0049,Reads From
JOB0050,SAP ERP,POD0478,JOB0050,Processes
JOB0051,SAP ERP,PIP0770,JOB0051,Processes
JOB0052,SAP ERP,POD0237,JOB0052,Reads From
JOB0053,SAP ERP,POD0590,JOB0053,Depends On
JOB0054,SAP ERP,PIP0709,JOB0054,Monitors
JOB0055,SAP ERP,DAG0250,JOB0055,Writes To
JOB0056,SAP ERP,PIP0697,JOB0056,Triggers Pipeline
JOB0057,SAP ERP,DAG0345,JOB0057,Monitors
JOB0058,SAP ERP,POD0983,JOB0058,Monitors
JOB0059,SAP ERP,DAG0044,JOB0059,Depends On
JOB0060,SAP ERP,PIP0621,JOB0060,Processes
JOB0061,SAP ERP,DAG0515,JOB0061,Consumes Data
JOB0062,SAP ERP,POD0050,JOB0062,Publishes Event
JOB0063,SAP ERP,PIP0727,JOB0063,Triggers Pipeline
JOB0064,SAP ERP,PIP0168,JOB0064,Writes To
JOB0065,SAP ERP,POD0751,JOB0065,Writes To
JOB0066,SAP ERP,DAG0326,JOB0066,Reads From
JOB0067,SAP ERP,DAG0680,JOB0067,Monitors
JOB0068,SAP ERP,DAG0577,JOB0068,Triggers Pipeline
JOB0069,SAP ERP,BRO0729,JOB0069,Publishes Event
JOB0070,SAP ERP,DAG0660,JOB0070,Writes To
JOB0071,SAP ERP,PIP0420,JOB0071,Writes To
JOB0072,SAP ERP,POD0557,JOB0072,Processes
JOB0073,SAP ERP,BRO0477,JOB0073,Reads From
JOB0074,SAP ERP,BRO0479,JOB0074,Consumes Data
JOB0075,SAP ERP,POD0517,JOB0075,Monitors
JOB0076,SAP ERP,POD0973,JOB0076,Depends On
JOB0077,SAP ERP,PIP0653,JOB0077,Consumes Data
JOB0078,SAP ERP,BRO0377,JOB0078,Triggers Pipeline
JOB0079,SAP ERP,BRO0030,JOB0079,Consumes Data
JOB0080,SAP ERP,PIP0536,JOB0080,Consumes Data
JOB0081,SAP ERP,DAG0342,JOB0081,Monitors
JOB0082,SAP ERP,BRO0566,JOB0082,Triggers Pipeline
JOB0083,SAP ERP,PIP0387,JOB0083,Depends On
JOB0084,SAP ERP,DAG0203,JOB0084,Depends On
JOB0085,SAP ERP,POD0644,JOB0085,Writes To
JOB0086,SAP ERP,PIP0558,JOB0086,Consumes Data
JOB0087,SAP ERP,PIP0783,JOB0087,Processes
JOB0088,SAP ERP,PIP0062,JOB0088,Publishes Event
JOB0089,SAP ERP,POD0392,JOB0089,Reads From
JOB0090,SAP ERP,BRO0916,JOB0090,Writes To
JOB0091,SAP ERP,PIP0009,JOB0091,Processes
JOB0092,SAP ERP,POD0351,JOB0092,Reads From
JOB0093,SAP ERP,PIP0866,JOB0093,Publishes Event
JOB0094,SAP ERP,DAG0038,JOB0094,Consumes Data
JOB0095,SAP ERP,POD0410,JOB0095,Depends On
JOB0096,SAP ERP,POD0926,JOB0096,Publishes Event
JOB0097,SAP ERP,DAG0398,JOB0097,Consumes Data
JOB0098,SAP ERP,DAG0015,JOB0098,Processes
JOB0099,SAP ERP,DAG0509,JOB0099,Writes To
JOB0100,SAP ERP,POD0530,JOB0100,Processes
JOB0101,SAP ERP,BRO0125,JOB0101,Publishes Event
JOB0102,SAP ERP,BRO0028,JOB0102,Triggers Pipeline
JOB0103,SAP ERP,BRO0984,JOB0103,Consumes Data
JOB0104,SAP ERP,BRO0694,JOB0104,Triggers Pipeline
JOB0105,SAP ERP,POD0256,JOB0105,Reads From
JOB0106,SAP ERP,BRO0053,JOB0106,Writes To
JOB0107,SAP ERP,BRO0874,JOB0107,Reads From
JOB0108,SAP ERP,PIP0837,JOB0108,Processes
JOB0109,SAP ERP,BRO0225,JOB0109,Consumes Data
JOB0110,SAP ERP,PIP0990,JOB0110,Writes To
JOB0111,SAP ERP,DAG0857,JOB0111,Processes
JOB0112,SAP ERP,PIP0514,JOB0112,Publishes Event
JOB0113,SAP ERP,POD0272,JOB0113,Triggers Pipeline
JOB0114,SAP ERP,JOB0049,JOB0114,Depends On
JOB0115,SAP ERP,JOB0009,JOB0115,Publishes Event
JOB0116,SAP ERP,PIP0545,JOB0116,Reads From
JOB0117,SAP ERP,PIP0121,JOB0117,Monitors
JOB0118,SAP ERP,DAG0835,JOB0118,Triggers Pipeline
JOB0119,SAP ERP,PIP0264,JOB0119,Monitors
JOB0120,SAP ERP,JOB0011,JOB0120,Reads From
JOB0121,SAP ERP,BRO0226,JOB0121,Processes
JOB0122,SAP ERP,POD0491,JOB0122,Triggers Pipeline
JOB0123,SAP ERP,BRO0730,JOB0123,Processes
JOB0124,SAP ERP,DAG0142,JOB0124,Depends On
JOB0125,SAP ERP,DAG0035,JOB0125,Reads From
JOB0126,SAP ERP,BRO0256,JOB0126,Monitors
JOB0127,SAP ERP,PIP0446,JOB0127,Publishes Event
JOB0128,SAP ERP,PIP0650,JOB0128,Consumes Data
JOB0129,SAP ERP,DAG0381,JOB0129,Consumes Data
JOB0130,SAP ERP,PIP0413,JOB0130,Writes To
JOB0131,SAP ERP,POD0937,JOB0131,Writes To
JOB0132,SAP ERP,POD0782,JOB0132,Writes To
JOB0133,SAP ERP,PIP0270,JOB0133,Publishes Event
JOB0134,SAP ERP,BRO0093,JOB0134,Writes To
JOB0135,SAP ERP,BRO0897,JOB0135,Monitors
JOB0136,SAP ERP,BRO0785,JOB0136,Reads From
JOB0137,SAP ERP,POD0226,JOB0137,Writes To
JOB0138,SAP ERP,DAG0700,JOB0138,Processes
JOB0139,SAP ERP,POD0706,JOB0139,Consumes Data
JOB0140,SAP ERP,POD0262,JOB0140,Publishes Event
JOB0141,SAP ERP,DAG0388,JOB0141,Processes
JOB0142,SAP ERP,POD0871,JOB0142,Triggers Pipeline
JOB0143,SAP ERP,PIP0727,JOB0143,Processes
JOB0144,SAP ERP,PIP0332,JOB0144,Processes
JOB0145,SAP ERP,DAG0337,JOB0145,Consumes Data
JOB0146,SAP ERP,BRO0682,JOB0146,Writes To
JOB0147,SAP ERP,BRO0211,JOB0147,Triggers Pipeline
JOB0148,SAP ERP,DAG0889,JOB0148,Reads From
JOB0149,SAP ERP,DAG0506,JOB0149,Triggers Pipeline
JOB0150,SAP ERP,BRO0392,JOB0150,Depends On
JOB0151,SAP ERP,BRO0019,JOB0151,Publishes Event
JOB0152,SAP ERP,PIP0080,JOB0152,Depends On
JOB0153,SAP ERP,PIP0830,JOB0153,Consumes Data
JOB0154,SAP ERP,DAG0226,JOB0154,Publishes Event
JOB0155,SAP ERP,DAG0724,JOB0155,Reads From
JOB0156,SAP ERP,DAG0308,JOB0156,Triggers Pipeline
JOB0157,SAP ERP,POD0134,JOB0157,Writes To
JOB0158,SAP ERP,POD0494,JOB0158,Processes
JOB0159,SAP ERP,PIP0476,JOB0159,Depends On
JOB0160,SAP ERP,BRO0495,JOB0160,Triggers Pipeline
JOB0161,SAP ERP,BRO0490,JOB0161,Publishes Event
JOB0162,SAP ERP,DAG0503,JOB0162,Depends On
JOB0163,SAP ERP,DAG0774,JOB0163,Monitors
JOB0164,SAP ERP,POD0540,JOB0164,Triggers Pipeline
JOB0165,SAP ERP,DAG0338,JOB0165,Processes
JOB0166,SAP ERP,DAG0730,JOB0166,Consumes Data
JOB0167,SAP ERP,BRO0484,JOB0167,Writes To
JOB0168,SAP ERP,PIP0024,JOB0168,Publishes Event
JOB0169,SAP ERP,POD0225,JOB0169,Publishes Event
JOB0170,SAP ERP,DAG0593,JOB0170,Publishes Event
JOB0171,SAP ERP,BRO0623,JOB0171,Reads From
JOB0172,SAP ERP,PIP0710,JOB0172,Reads From
JOB0173,SAP ERP,DAG0568,JOB0173,Processes
JOB0174,SAP ERP,BRO0245,JOB0174,Writes To
JOB0175,SAP ERP,PIP0845,JOB0175,Triggers Pipeline
JOB0176,SAP ERP,DAG0099,JOB0176,Consumes Data
JOB0177,SAP ERP,POD0863,JOB0177,Reads From
JOB0178,SAP ERP,DAG0445,JOB0178,Consumes Data
JOB0179,SAP ERP,BRO0342,JOB0179,Depends On
JOB0180,SAP ERP,BRO0546,JOB0180,Monitors
JOB0181,SAP ERP,POD0001,JOB0181,Depends On
JOB0182,SAP ERP,BRO0585,JOB0182,Reads From
JOB0183,SAP ERP,PIP0709,JOB0183,Monitors
JOB0184,SAP ERP,PIP0163,JOB0184,Depends On
JOB0185,SAP ERP,PIP0831,JOB0185,Depends On
JOB0186,SAP ERP,PIP0326,JOB0186,Depends On
JOB0187,SAP ERP,BRO0555,JOB0187,Writes To
JOB0188,SAP ERP,POD0984,JOB0188,Monitors
JOB0189,SAP ERP,DAG0235,JOB0189,Reads From
JOB0190,SAP ERP,BRO0260,JOB0190,Processes
JOB0191,SAP ERP,DAG0323,JOB0191,Consumes Data
JOB0192,SAP ERP,DAG0411,JOB0192,Reads From
JOB0193,SAP ERP,POD0409,JOB0193,Monitors
JOB0194,SAP ERP,PIP0036,JOB0194,Monitors
JOB0195,SAP ERP,POD0218,JOB0195,Reads From
JOB0196,SAP ERP,PIP0968,JOB0196,Monitors
JOB0197,SAP ERP,JOB0173,JOB0197,Writes To
JOB0198,SAP ERP,BRO0776,JOB0198,Publishes Event
JOB0199,SAP ERP,POD0725,JOB0199,Reads From
JOB0200,SAP ERP,POD0812,JOB0200,Depends On
JOB0201,SAP ERP,PIP0599,JOB0201,Triggers Pipeline
JOB0202,SAP ERP,JOB0139,JOB0202,Processes
JOB0203,SAP ERP,BRO0771,JOB0203,Depends On
JOB0204,SAP ERP,BRO0426,JOB0204,Consumes Data
JOB0205,SAP ERP,POD0313,JOB0205,Writes To
JOB0206,SAP ERP,DAG0507,JOB0206,Triggers Pipeline
JOB0207,SAP ERP,DAG0012,JOB0207,Publishes Event
JOB0208,SAP ERP,JOB0156,JOB0208,Triggers Pipeline
JOB0209,SAP ERP,DAG0305,JOB0209,Monitors
JOB0210,SAP ERP,BRO0424,JOB0210,Reads From
JOB0211,SAP ERP,BRO0289,JOB0211,Consumes Data
JOB0212,SAP ERP,DAG0891,JOB0212,Triggers Pipeline
JOB0213,SAP ERP,DAG0593,JOB0213,Monitors
JOB0214,SAP ERP,POD0321,JOB0214,Consumes Data
JOB0215,SAP ERP,DAG0671,JOB0215,Depends On
JOB0216,SAP ERP,POD0538,JOB0216,Depends On
JOB0217,SAP ERP,POD0345,JOB0217,Consumes Data
JOB0218,SAP ERP,POD0696,JOB0218,Publishes Event
JOB0219,SAP ERP,DAG0884,JOB0219,Monitors
JOB0220,SAP ERP,DAG0311,JOB0220,Writes To
JOB0221,SAP ERP,DAG0500,JOB0221,Processes
JOB0222,SAP ERP,DAG0045,JOB0222,Consumes Data
JOB0223,SAP ERP,BRO0267,JOB0223,Writes To
JOB0224,SAP ERP,POD0648,JOB0224,Monitors
JOB0225,SAP ERP,BRO0888,JOB0225,Processes
JOB0226,SAP ERP,PIP0077,JOB0226,Consumes Data
JOB0227,SAP ERP,JOB0146,JOB0227,Triggers Pipeline
JOB0228,SAP ERP,POD0737,JOB0228,Consumes Data
JOB0229,SAP ERP,DAG0253,JOB0229,Triggers Pipeline
JOB0230,SAP ERP,POD0869,JOB0230,Depends On
JOB0231,SAP ERP,DAG0745,JOB0231,Monitors
JOB0232,SAP ERP,DAG0810,JOB0232,Writes To
JOB0233,SAP ERP,PIP0120,JOB0233,Consumes Data
JOB0234,SAP ERP,DAG0444,JOB0234,Depends On
JOB0235,SAP ERP,PIP0370,JOB0235,Publishes Event
JOB0236,SAP ERP,PIP0189,JOB0236,Reads From
JOB0237,SAP ERP,POD0644,JOB0237,Publishes Event
JOB0238,SAP ERP,BRO0160,JOB0238,Triggers Pipeline
JOB0239,SAP ERP,POD0181,JOB0239,Consumes Data
JOB0240,SAP ERP,PIP0300,JOB0240,Monitors
JOB0241,SAP ERP,BRO0183,JOB0241,Depends On
JOB0242,SAP ERP,POD0250,JOB0242,Depends On
JOB0243,SAP ERP,BRO0618,JOB0243,Triggers Pipeline
JOB0244,SAP ERP,DAG0388,JOB0244,Triggers Pipeline
JOB0245,SAP ERP,BRO0101,JOB0245,Depends On
JOB0246,SAP ERP,JOB0237,JOB0246,Processes
JOB0247,SAP ERP,DAG0063,JOB0247,Consumes Data
JOB0248,SAP ERP,POD0226,JOB0248,Publishes Event
JOB0249,SAP ERP,POD0216,JOB0249,Writes To
JOB0250,SAP ERP,POD0703,JOB0250,Monitors
JOB0251,SAP ERP,PIP0355,JOB0251,Reads From
JOB0252,SAP ERP,PIP0811,JOB0252,Triggers Pipeline
JOB0253,SAP ERP,DAG0988,JOB0253,Consumes Data
JOB0254,SAP ERP,PIP0953,JOB0254,Reads From
JOB0255,SAP ERP,BRO0046,JOB0255,Reads From
JOB0256,SAP ERP,POD0827,JOB0256,Publishes Event
JOB0257,SAP ERP,POD0880,JOB0257,Depends On
JOB0258,SAP ERP,PIP0805,JOB0258,Writes To
JOB0259,SAP ERP,POD0507,JOB0259,Monitors
JOB0260,SAP ERP,PIP0709,JOB0260,Writes To
JOB0261,SAP ERP,POD0872,JOB0261,Publishes Event
JOB0262,SAP ERP,BRO0150,JOB0262,Publishes Event
JOB0263,SAP ERP,JOB0076,JOB0263,Publishes Event
JOB0264,SAP ERP,JOB0005,JOB0264,Publishes Event
JOB0265,SAP ERP,BRO0735,JOB0265,Monitors
JOB0266,SAP ERP,DAG0615,JOB0266,Reads From
JOB0267,SAP ERP,DAG0871,JOB0267,Monitors
JOB0268,SAP ERP,BRO0549,JOB0268,Writes To
JOB0269,SAP ERP,BRO0808,JOB0269,Publishes Event
JOB0270,SAP ERP,JOB0165,JOB0270,Triggers Pipeline
JOB0271,SAP ERP,BRO0645,JOB0271,Reads From
JOB0272,SAP ERP,DAG0793,JOB0272,Consumes Data
JOB0273,SAP ERP,BRO0211,JOB0273,Depends On
JOB0274,SAP ERP,DAG0707,JOB0274,Reads From
JOB0275,SAP ERP,DAG0018,JOB0275,Publishes Event
JOB0276,SAP ERP,PIP0306,JOB0276,Writes To
JOB0277,SAP ERP,PIP0086,JOB0277,Monitors
JOB0278,SAP ERP,JOB0097,JOB0278,Publishes Event
JOB0279,SAP ERP,DAG0446,JOB0279,Triggers Pipeline
JOB0280,SAP ERP,BRO0301,JOB0280,Reads From
JOB0281,SAP ERP,POD0872,JOB0281,Triggers Pipeline
JOB0282,SAP ERP,POD0462,JOB0282,Processes
JOB0283,SAP ERP,BRO0045,JOB0283,Triggers Pipeline
JOB0284,SAP ERP,JOB0281,JOB0284,Consumes Data
JOB0285,SAP ERP,JOB0223,JOB0285,Reads From
JOB0286,SAP ERP,BRO0802,JOB0286,Writes To
JOB0287,SAP ERP,DAG0137,JOB0287,Publishes Event
JOB0288,SAP ERP,DAG0276,JOB0288,Triggers Pipeline
JOB0289,SAP ERP,PIP0374,JOB0289,Writes To
JOB0290,SAP ERP,PIP0540,JOB0290,Writes To
JOB0291,SAP ERP,PIP0126,JOB0291,Monitors
JOB0292,SAP ERP,DAG0624,JOB0292,Consumes Data
JOB0293,SAP ERP,POD0779,JOB0293,Depends On
JOB0294,SAP ERP,POD0981,JOB0294,Monitors
JOB0295,SAP ERP,BRO0887,JOB0295,Monitors
JOB0296,SAP ERP,POD0076,JOB0296,Writes To
JOB0297,SAP ERP,PIP0656,JOB0297,Triggers Pipeline
JOB0298,SAP ERP,PIP0810,JOB0298,Publishes Event
JOB0299,SAP ERP,PIP0595,JOB0299,Writes To
JOB0300,SAP ERP,DAG0804,JOB0300,Writes To
JOB0301,SAP ERP,DAG0452,JOB0301,Triggers Pipeline
JOB0302,SAP ERP,BRO0315,JOB0302,Reads From
JOB0303,SAP ERP,BRO0657,JOB0303,Triggers Pipeline
JOB0304,SAP ERP,POD0012,JOB0304,Depends On
JOB0305,SAP ERP,BRO0562,JOB0305,Depends On
JOB0306,SAP ERP,BRO0786,JOB0306,Processes
JOB0307,SAP ERP,DAG0717,JOB0307,Triggers Pipeline
JOB0308,SAP ERP,DAG0796,JOB0308,Publishes Event
JOB0309,SAP ERP,POD0162,JOB0309,Monitors
JOB0310,SAP ERP,BRO0678,JOB0310,Monitors
JOB0311,SAP ERP,DAG0662,JOB0311,Publishes Event
JOB0312,SAP ERP,BRO0124,JOB0312,Writes To
JOB0313,SAP ERP,POD0722,JOB0313,Depends On
